global_row,source,episode,run_id,task,failure,method,euclidean_first,combined_first,newly_detected
22987,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,187,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,True,cosine_neighbors_euclidean_score,22,17,False
22990,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,190,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,9,True
22993,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,193,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
22997,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,197,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23007,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,207,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,15,True
23016,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,216,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23019,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,219,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23020,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,220,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23022,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,222,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23028,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,228,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23040,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,240,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,10,True
23041,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,241,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,10,True
23047,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,247,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,10,True
23048,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,248,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23049,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,249,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23050,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,250,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23054,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,254,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23064,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,264,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23067,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,267,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23068,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,268,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23070,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,270,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23072,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,272,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,20,True
23074,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,274,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23079,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,279,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,15,True
23090,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,290,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23091,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,291,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23094,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,294,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23098,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,298,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23112,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,312,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23122,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,322,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23124,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,324,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23125,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,325,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23130,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,330,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23131,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,331,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23132,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,332,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23135,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,335,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23144,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,344,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23146,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,346,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23148,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,348,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23150,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,350,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23151,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,351,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23153,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,353,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23184,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,384,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23188,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,388,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23190,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,390,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23193,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8b-20260903,393,right-50x8b-20260903,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23207,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,7,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23210,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,10,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23212,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,12,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23214,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,14,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23215,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,15,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23219,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,19,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,True,cosine_neighbors_euclidean_score,16,15,False
23221,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,21,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23222,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,22,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23223,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,23,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23229,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,29,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23238,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,38,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23246,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,46,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23248,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,48,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23249,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,49,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23253,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,53,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23254,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,54,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23255,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,55,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23265,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,65,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23266,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,66,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23268,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,68,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23269,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,69,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23270,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,70,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23278,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,78,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23284,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,84,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23286,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,86,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23289,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,89,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23294,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,94,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23296,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,96,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23297,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,97,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23298,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,98,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23299,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,99,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23300,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,100,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23301,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,101,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,11,True
23302,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,102,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23311,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,111,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23312,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,112,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23315,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,115,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23316,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,116,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23317,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,117,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23318,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,118,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23319,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,119,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23325,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,125,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23326,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,126,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23328,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,128,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23329,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,129,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23333,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,133,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23334,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,134,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23335,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,135,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23336,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,136,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23339,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,139,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23340,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,140,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23341,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,141,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23342,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,142,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,7,True
23349,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,149,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23353,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,153,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23354,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,154,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23357,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,157,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23358,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,158,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23359,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,159,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
23367,cache_new/HiMoE-VLA/libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket/right-50x8-20260903,167,right-50x8-20260903,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,False,cosine_neighbors_euclidean_score,-1,12,True
