calibration,alpha,method,scope,tp,fp,failures,successes,recall,fpr,median_failure_q,tp_by_cap_50,fp_by_cap_50,tp_by_cap_60,fp_by_cap_60,recall_lo,recall_hi,fpr_lo,fpr_hi
task_init,0.02,leaky_state_trap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,127,15,151,249,0.8410596026490066,0.060240963855421686,33.0,0,0,22,5,,,,
task_init,0.02,leaky_state_trap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,7,30,370,1.0,0.01891891891891892,14.0,24,7,24,7,,,,
task_init,0.02,leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,2,10,390,0.8,0.005128205128205128,10.0,8,0,8,2,,,,
task_init,0.02,leaky_state_trap,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,7,4,396,1.0,0.017676767676767676,31.5,1,4,2,7,,,,
task_init,0.02,leaky_state_trap,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,17,5,20,380,0.85,0.013157894736842105,30.0,3,4,15,4,,,,
task_init,0.02,leaky_state_trap,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,14,47,353,1.0,0.039660056657223795,31.0,7,9,31,14,,,,
task_init,0.02,leaky_state_trap,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,38,6,394,1.0,0.09644670050761421,23.5,6,38,6,38,,,,
task_init,0.02,leaky_state_trap,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,2,3,397,0.6666666666666666,0.005037783375314861,21.5,0,0,0,0,,,,
task_init,0.02,leaky_state_trap,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,20.0,0,0,1,0,,,,
task_init,0.02,leaky_state_trap,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,0,2,0,2,,,,
task_init,0.02,leaky_state_trap,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,0,1,0,1,,,,
task_init,0.02,leaky_state_trap,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,1,7,393,0.7142857142857143,0.002544529262086514,24.0,0,0,0,0,,,,
task_init,0.02,leaky_state_trap,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,0,0,0,0,,,,
task_init,0.02,leaky_state_trap,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,18.0,0,0,0,0,,,,
task_init,0.02,leaky_state_trap,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,3,2,5,395,0.6,0.005063291139240506,16.0,0,0,2,0,,,,
task_init,0.02,leaky_state_trap,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,0,0,1,0,,,,
task_init,0.02,leaky_state_trap,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,17.0,1,0,1,0,,,,
task_init,0.02,leaky_state_trap,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,0,0,0,0,,,,
task_init,0.02,leaky_state_trap,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,0,0,0,0,,,,
task_init,0.02,leaky_state_trap,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,0,0,0,0,,,,
task_init,0.02,leaky_state_trap,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,19.0,0,0,0,0,,,,
task_init,0.02,leaky_state_trap,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,19,2,24,376,0.7916666666666666,0.005319148936170213,18.0,2,1,2,1,,,,
task_init,0.02,leaky_state_trap,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,0,0,1,0,,,,
task_init,0.02,leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,0,0,0,0,,,,
task_init,0.02,leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,0,12,388,1.0,0.0,17.0,2,0,3,0,,,,
task_init,0.02,leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,40,0,41,359,0.975609756097561,0.0,19.0,0,0,1,0,,,,
task_init,0.02,leaky_state_trap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,0,0,0,0,,,,
task_init,0.05,old_ac,all,496,193,564,15436,0.8794326241134752,0.012503239181135009,24.0,90,154,172,170,0.8423458997390225,0.9311381110412565,0.007642337624949197,0.017830946766282246
task_init,0.05,old_ac,libero_goal,88,10,106,3894,0.8301886792452831,0.0025680534155110425,21.0,22,8,37,10,,,,
task_init,0.05,old_ac,libero_long,249,167,274,3726,0.9087591240875912,0.04482018250134192,32.0,63,140,121,153,,,,
task_init,0.05,old_ac,libero_object,33,12,44,3956,0.75,0.003033367037411527,19.0,1,5,7,6,,,,
task_init,0.05,old_ac,libero_spatial,126,4,140,3860,0.9,0.0010362694300518134,18.0,4,1,7,1,,,,
task_init,0.05,old_ac,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,0,0,0,0,,,,
task_init,0.05,old_ac,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,1,1,3,1,,,,
task_init,0.05,old_ac,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,0,2,1,4,,,,
task_init,0.05,old_ac,libero_goal/put_the_bowl_on_the_plate,12,0,18,382,0.6666666666666666,0.0,18.0,2,0,6,0,,,,
task_init,0.05,old_ac,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,18.0,0,0,7,0,,,,
task_init,0.05,old_ac,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,15,0,16,0,,,,
task_init,0.05,old_ac,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,3,5,3,5,,,,
task_init,0.05,old_ac,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,0,0,0,0,,,,
task_init,0.05,old_ac,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,1,0,1,0,,,,
task_init,0.05,old_ac,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,0,0,0,0,,,,
task_init,0.05,old_ac,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,1,4,396,1.0,0.0025252525252525255,33.0,1,1,2,1,,,,
task_init,0.05,old_ac,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,19,1,399,1.0,0.047619047619047616,18.0,1,19,1,19,,,,
task_init,0.05,old_ac,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,23,1,399,1.0,0.05764411027568922,41.0,0,23,0,23,,,,
task_init,0.05,old_ac,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,129,18,151,249,0.8543046357615894,0.07228915662650602,33.0,0,1,23,6,,,,
task_init,0.05,old_ac,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,14,30,370,1.0,0.03783783783783784,12.0,27,14,28,14,,,,
task_init,0.05,old_ac,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,4,10,390,0.9,0.010256410256410256,10.0,8,4,8,4,,,,
task_init,0.05,old_ac,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,9,4,396,1.0,0.022727272727272728,27.0,2,8,3,9,,,,
task_init,0.05,old_ac,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,18,5,20,380,0.9,0.013157894736842105,30.0,4,4,15,4,,,,
task_init,0.05,old_ac,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,30,47,353,1.0,0.08498583569405099,30.0,14,23,35,29,,,,
task_init,0.05,old_ac,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,44,6,394,1.0,0.1116751269035533,22.5,6,43,6,44,,,,
task_init,0.05,old_ac,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,4,3,397,0.6666666666666666,0.010075566750629723,21.5,0,1,0,2,,,,
task_init,0.05,old_ac,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,20.0,0,0,1,0,,,,
task_init,0.05,old_ac,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,0,2,0,2,,,,
task_init,0.05,old_ac,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,0,1,0,1,,,,
task_init,0.05,old_ac,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,2,7,393,0.7142857142857143,0.005089058524173028,24.0,0,1,0,1,,,,
task_init,0.05,old_ac,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,0,0,0,0,,,,
task_init,0.05,old_ac,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,17.0,0,0,0,0,,,,
task_init,0.05,old_ac,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,4,2,5,395,0.8,0.005063291139240506,15.0,0,0,4,0,,,,
task_init,0.05,old_ac,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,0,0,1,0,,,,
task_init,0.05,old_ac,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,17.0,1,0,1,0,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,0,0,0,0,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,0,0,0,0,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,0,0,0,0,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2,0,3,397,0.6666666666666666,0.0,19.5,0,0,0,0,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,19,2,24,376,0.7916666666666666,0.005319148936170213,17.0,2,1,2,1,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,0,0,1,0,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,0,0,0,0,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,0,12,388,1.0,0.0,17.0,2,0,3,0,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,39,0,41,359,0.9512195121951219,0.0,19.0,0,0,1,0,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,0,0,0,0,,,,
task_init,0.05,previous_two_of_three,all,500,213,564,15436,0.8865248226950354,0.013798911635138637,23.0,100,169,180,190,0.8476016758634785,0.9379745740724724,0.009663609779966291,0.018620344947085008
task_init,0.05,previous_two_of_three,libero_goal,88,10,106,3894,0.8301886792452831,0.0025680534155110425,21.0,27,7,37,10,,,,
task_init,0.05,previous_two_of_three,libero_long,250,182,274,3726,0.9124087591240876,0.048845947396672036,31.0,67,157,126,169,,,,
task_init,0.05,previous_two_of_three,libero_object,32,16,44,3956,0.7272727272727273,0.004044489383215369,18.5,2,4,10,9,,,,
task_init,0.05,previous_two_of_three,libero_spatial,130,5,140,3860,0.9285714285714286,0.0012953367875647669,18.0,4,1,7,2,,,,
task_init,0.05,previous_two_of_three,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,0,0,0,0,,,,
task_init,0.05,previous_two_of_three,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,1,0,3,1,,,,
task_init,0.05,previous_two_of_three,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,0,2,1,4,,,,
task_init,0.05,previous_two_of_three,libero_goal/put_the_bowl_on_the_plate,12,0,18,382,0.6666666666666666,0.0,18.5,2,0,6,0,,,,
task_init,0.05,previous_two_of_three,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,15.0,5,0,7,0,,,,
task_init,0.05,previous_two_of_three,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,15,0,16,0,,,,
task_init,0.05,previous_two_of_three,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,3,5,3,5,,,,
task_init,0.05,previous_two_of_three,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,0,0,0,0,,,,
task_init,0.05,previous_two_of_three,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,1,0,1,0,,,,
task_init,0.05,previous_two_of_three,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,0,0,0,0,,,,
task_init,0.05,previous_two_of_three,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,15,4,396,1.0,0.03787878787878788,20.0,3,15,3,15,,,,
task_init,0.05,previous_two_of_three,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,15,1,399,1.0,0.03759398496240601,18.0,1,15,1,15,,,,
task_init,0.05,previous_two_of_three,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,30,1,399,1.0,0.07518796992481203,41.0,0,29,0,29,,,,
task_init,0.05,previous_two_of_three,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,129,16,151,249,0.8543046357615894,0.0642570281124498,33.0,0,1,23,6,,,,
task_init,0.05,previous_two_of_three,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,13,30,370,1.0,0.03513513513513514,12.0,25,13,26,13,,,,
task_init,0.05,previous_two_of_three,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,10,10,390,0.9,0.02564102564102564,10.0,8,9,8,10,,,,
task_init,0.05,previous_two_of_three,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,8,4,396,1.0,0.020202020202020204,30.5,1,6,2,8,,,,
task_init,0.05,previous_two_of_three,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,19,5,20,380,0.95,0.013157894736842105,30.0,3,4,15,4,,,,
task_init,0.05,previous_two_of_three,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,40,47,353,1.0,0.11331444759206799,27.0,20,35,42,39,,,,
task_init,0.05,previous_two_of_three,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,30,6,394,1.0,0.07614213197969544,23.0,6,30,6,30,,,,
task_init,0.05,previous_two_of_three,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,8,3,397,0.6666666666666666,0.020151133501259445,18.5,0,0,1,4,,,,
task_init,0.05,previous_two_of_three,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,1,10,390,0.9,0.002564102564102564,19.0,1,0,3,1,,,,
task_init,0.05,previous_two_of_three,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,0,2,0,2,,,,
task_init,0.05,previous_two_of_three,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,0,1,0,1,,,,
task_init,0.05,previous_two_of_three,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,1,7,393,0.7142857142857143,0.002544529262086514,24.0,0,1,1,1,,,,
task_init,0.05,previous_two_of_three,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,0,0,0,0,,,,
task_init,0.05,previous_two_of_three,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,18.0,0,0,0,0,,,,
task_init,0.05,previous_two_of_three,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,3,2,5,395,0.6,0.005063291139240506,16.0,0,0,2,0,,,,
task_init,0.05,previous_two_of_three,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,0,0,1,0,,,,
task_init,0.05,previous_two_of_three,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,15.0,1,0,2,0,,,,
task_init,0.05,previous_two_of_three,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,0,0,0,1,,,,
task_init,0.05,previous_two_of_three,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,17.0,0,0,0,0,,,,
task_init,0.05,previous_two_of_three,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,13,0,14,386,0.9285714285714286,0.0,19.0,0,0,0,0,,,,
task_init,0.05,previous_two_of_three,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,19.0,0,0,0,0,,,,
task_init,0.05,previous_two_of_three,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,22,3,24,376,0.9166666666666666,0.007978723404255319,16.5,2,1,2,1,,,,
task_init,0.05,previous_two_of_three,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,0,0,1,0,,,,
task_init,0.05,previous_two_of_three,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,0,0,0,0,,,,
task_init,0.05,previous_two_of_three,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,0,12,388,1.0,0.0,17.0,2,0,3,0,,,,
task_init,0.05,previous_two_of_three,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,40,0,41,359,0.975609756097561,0.0,19.0,0,0,1,0,,,,
task_init,0.05,previous_two_of_three,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,0,0,0,0,,,,
task_init,0.05,ac_reference,all,505,248,564,15436,0.8953900709219859,0.016066338429644986,23.0,95,209,183,226,0.8587622418565041,0.9419362039170507,0.010839378684942723,0.022164516978302386
task_init,0.05,ac_reference,libero_goal,89,10,106,3894,0.839622641509434,0.0025680534155110425,20.0,22,8,37,10,,,,
task_init,0.05,ac_reference,libero_long,253,217,274,3726,0.9233576642335767,0.058239398819108966,32.0,68,194,125,205,,,,
task_init,0.05,ac_reference,libero_object,35,17,44,3956,0.7954545454545454,0.004297269969666329,19.0,1,6,12,10,,,,
task_init,0.05,ac_reference,libero_spatial,128,4,140,3860,0.9142857142857143,0.0010362694300518134,18.0,4,1,9,1,,,,
task_init,0.05,ac_reference,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,0,0,0,0,,,,
task_init,0.05,ac_reference,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,1,1,3,1,,,,
task_init,0.05,ac_reference,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,0,2,1,4,,,,
task_init,0.05,ac_reference,libero_goal/put_the_bowl_on_the_plate,13,0,18,382,0.7222222222222222,0.0,20.0,2,0,6,0,,,,
task_init,0.05,ac_reference,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,16.0,0,0,7,0,,,,
task_init,0.05,ac_reference,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,15,0,16,0,,,,
task_init,0.05,ac_reference,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,19.0,3,5,3,5,,,,
task_init,0.05,ac_reference,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,0,0,0,0,,,,
task_init,0.05,ac_reference,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,1,0,1,0,,,,
task_init,0.05,ac_reference,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,0,0,0,0,,,,
task_init,0.05,ac_reference,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,10,4,396,1.0,0.025252525252525252,29.0,2,10,2,10,,,,
task_init,0.05,ac_reference,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,22,1,399,1.0,0.05513784461152882,17.0,1,22,1,22,,,,
task_init,0.05,ac_reference,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,24,1,399,1.0,0.06015037593984962,41.0,0,24,0,24,,,,
task_init,0.05,ac_reference,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,132,18,151,249,0.8741721854304636,0.07228915662650602,33.0,0,2,23,7,,,,
task_init,0.05,ac_reference,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,26,30,370,1.0,0.07027027027027027,11.0,28,26,29,26,,,,
task_init,0.05,ac_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,8,10,390,0.9,0.020512820512820513,10.0,8,8,8,8,,,,
task_init,0.05,ac_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,12,4,396,1.0,0.030303030303030304,26.0,2,11,3,12,,,,
task_init,0.05,ac_reference,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,19,6,20,380,0.95,0.015789473684210527,30.0,4,5,15,5,,,,
task_init,0.05,ac_reference,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,37,47,353,1.0,0.1048158640226629,29.0,17,32,38,37,,,,
task_init,0.05,ac_reference,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,54,6,394,1.0,0.13705583756345177,22.5,6,54,6,54,,,,
task_init,0.05,ac_reference,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,8,3,397,0.6666666666666666,0.020151133501259445,21.5,0,1,0,5,,,,
task_init,0.05,ac_reference,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,1,10,390,0.9,0.002564102564102564,20.0,0,1,3,1,,,,
task_init,0.05,ac_reference,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,0,2,0,2,,,,
task_init,0.05,ac_reference,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,0,1,0,1,,,,
task_init,0.05,ac_reference,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,2,7,393,0.7142857142857143,0.005089058524173028,24.0,0,1,1,1,,,,
task_init,0.05,ac_reference,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,0,0,0,0,,,,
task_init,0.05,ac_reference,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,17.0,0,0,0,0,,,,
task_init,0.05,ac_reference,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,5,2,5,395,1.0,0.005063291139240506,15.0,0,0,4,0,,,,
task_init,0.05,ac_reference,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,0,0,1,0,,,,
task_init,0.05,ac_reference,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,4,0,7,393,0.5714285714285714,0.0,16.0,1,0,3,0,,,,
task_init,0.05,ac_reference,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,0,0,0,0,,,,
task_init,0.05,ac_reference,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,0,0,0,0,,,,
task_init,0.05,ac_reference,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,0,0,0,0,,,,
task_init,0.05,ac_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2,0,3,397,0.6666666666666666,0.0,16.0,0,0,1,0,,,,
task_init,0.05,ac_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,20,2,24,376,0.8333333333333334,0.005319148936170213,16.5,2,1,2,1,,,,
task_init,0.05,ac_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,0,0,2,0,,,,
