calibration,method,global_row,suite,task,episode,failure,frozen_first,added_first,combined_first,added_new_alarm
task_init,max_or_gap,22155,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,155,False,18,-1,18,False
task_init,max_or_gap,22351,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,351,False,17,-1,17,False
task_init,max_or_gap,24685,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,285,False,18,-1,18,False
task_init,max_or_gap,27715,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,115,False,11,-1,11,False
task_init,max_or_gap,27774,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,174,False,17,16,16,False
task_init,max_or_gap,29217,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,False,14,-1,14,False
task_init,soft_sum_gap,1333,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,133,False,16,23,16,False
task_init,soft_sum_gap,2078,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,78,False,13,-1,13,False
task_init,soft_sum_gap,2188,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,188,False,18,-1,18,False
task_init,soft_sum_gap,2189,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,189,False,17,-1,17,False
task_init,soft_sum_gap,2389,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,389,False,13,-1,13,False
task_init,soft_sum_gap,5217,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,False,11,-1,11,False
task_init,soft_sum_gap,5314,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,114,False,10,-1,10,False
task_init,soft_sum_gap,5315,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,115,False,9,-1,9,False
task_init,soft_sum_gap,5316,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,116,False,11,-1,11,False
task_init,soft_sum_gap,5318,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,118,False,12,-1,12,False
task_init,soft_sum_gap,9352,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,152,False,23,-1,23,False
task_init,soft_sum_gap,9353,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,153,False,20,-1,20,False
task_init,soft_sum_gap,9357,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,157,False,20,-1,20,False
task_init,soft_sum_gap,10100,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,100,False,23,-1,23,False
task_init,soft_sum_gap,10176,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,176,False,21,-1,21,False
task_init,soft_sum_gap,10180,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,180,False,21,-1,21,False
task_init,soft_sum_gap,10186,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,186,False,17,-1,17,False
task_init,soft_sum_gap,10275,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,275,False,39,-1,39,False
task_init,soft_sum_gap,10279,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,279,False,21,-1,21,False
task_init,soft_sum_gap,10360,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,360,False,21,20,20,False
task_init,soft_sum_gap,10361,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,361,False,21,21,21,False
task_init,soft_sum_gap,10362,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,362,False,20,21,20,False
task_init,soft_sum_gap,10363,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,363,False,21,19,19,False
task_init,soft_sum_gap,10364,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,364,False,21,20,20,False
task_init,soft_sum_gap,10365,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,365,False,20,19,19,False
task_init,soft_sum_gap,10366,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,366,False,22,20,20,False
task_init,soft_sum_gap,10367,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,367,False,21,21,21,False
task_init,soft_sum_gap,10395,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,395,False,21,20,20,False
task_init,soft_sum_gap,10804,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,4,False,35,-1,35,False
task_init,soft_sum_gap,10828,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,28,False,31,-1,31,False
task_init,soft_sum_gap,10856,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,56,False,32,-1,32,False
task_init,soft_sum_gap,10858,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,58,False,36,-1,36,False
task_init,soft_sum_gap,10863,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,63,False,32,-1,32,False
task_init,soft_sum_gap,10873,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,73,False,39,-1,39,False
task_init,soft_sum_gap,10883,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,83,False,31,-1,31,False
task_init,soft_sum_gap,10926,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,126,False,32,-1,32,False
task_init,soft_sum_gap,10974,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,174,False,34,-1,34,False
task_init,soft_sum_gap,11061,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,261,False,38,-1,38,False
task_init,soft_sum_gap,11169,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,369,False,37,-1,37,False
task_init,soft_sum_gap,11179,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,379,False,31,-1,31,False
task_init,soft_sum_gap,11183,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,383,False,31,-1,31,False
task_init,soft_sum_gap,11192,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,392,False,31,-1,31,False
task_init,soft_sum_gap,11609,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,False,14,17,14,False
task_init,soft_sum_gap,11614,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,True,14,13,13,False
task_init,soft_sum_gap,11629,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,False,7,-1,7,False
task_init,soft_sum_gap,11735,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,135,False,21,21,21,False
task_init,soft_sum_gap,11785,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,185,False,-1,16,16,True
task_init,soft_sum_gap,11802,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,202,False,19,-1,19,False
task_init,soft_sum_gap,11920,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,320,False,19,-1,19,False
task_init,soft_sum_gap,12712,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,312,False,-1,28,28,True
task_init,soft_sum_gap,12732,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,332,False,30,28,28,False
task_init,soft_sum_gap,13382,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,182,False,28,-1,28,False
task_init,soft_sum_gap,13468,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,268,False,19,-1,19,False
task_init,soft_sum_gap,13471,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,271,False,18,-1,18,False
task_init,soft_sum_gap,13473,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,273,False,26,-1,26,False
task_init,soft_sum_gap,13475,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,275,False,27,-1,27,False
task_init,soft_sum_gap,13534,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,334,False,31,30,30,False
task_init,soft_sum_gap,14043,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,43,False,25,-1,25,False
task_init,soft_sum_gap,14052,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,52,False,24,-1,24,False
task_init,soft_sum_gap,14122,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,122,False,26,-1,26,False
task_init,soft_sum_gap,14326,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,326,False,33,-1,33,False
task_init,soft_sum_gap,14339,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,339,False,26,-1,26,False
task_init,soft_sum_gap,14839,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,39,True,37,34,34,False
task_init,soft_sum_gap,14862,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,62,False,31,27,27,False
task_init,soft_sum_gap,14888,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,88,False,-1,18,18,True
task_init,soft_sum_gap,14889,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,89,False,16,16,16,False
task_init,soft_sum_gap,14892,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,92,False,16,16,16,False
task_init,soft_sum_gap,14893,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,93,False,-1,26,26,True
task_init,soft_sum_gap,14895,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,95,True,34,15,15,False
task_init,soft_sum_gap,14935,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,135,True,40,39,39,False
task_init,soft_sum_gap,14969,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,169,True,28,24,24,False
task_init,soft_sum_gap,14970,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,170,True,28,24,24,False
task_init,soft_sum_gap,15013,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,213,True,29,25,25,False
task_init,soft_sum_gap,15027,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,227,False,30,-1,30,False
task_init,soft_sum_gap,15033,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,233,False,25,-1,25,False
task_init,soft_sum_gap,15038,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,238,False,28,-1,28,False
task_init,soft_sum_gap,15111,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,311,False,16,-1,16,False
task_init,soft_sum_gap,15131,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,331,False,-1,25,25,True
task_init,soft_sum_gap,15148,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,348,False,19,-1,19,False
task_init,soft_sum_gap,15611,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,11,False,22,-1,22,False
task_init,soft_sum_gap,15626,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,26,True,31,30,30,False
task_init,soft_sum_gap,15627,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,27,False,24,-1,24,False
task_init,soft_sum_gap,15648,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,48,False,22,-1,22,False
task_init,soft_sum_gap,15651,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,51,False,21,-1,21,False
task_init,soft_sum_gap,15699,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,99,False,19,-1,19,False
task_init,soft_sum_gap,15700,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,100,False,20,-1,20,False
task_init,soft_sum_gap,15701,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,101,False,19,-1,19,False
task_init,soft_sum_gap,15702,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,102,False,19,-1,19,False
task_init,soft_sum_gap,15747,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,147,False,22,-1,22,False
task_init,soft_sum_gap,15760,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,160,False,24,27,24,False
task_init,soft_sum_gap,15763,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,163,False,24,28,24,False
task_init,soft_sum_gap,15765,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,165,False,24,28,24,False
task_init,soft_sum_gap,15767,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,167,False,24,28,24,False
task_init,soft_sum_gap,15827,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,227,False,22,-1,22,False
task_init,soft_sum_gap,15831,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,231,False,23,-1,23,False
task_init,soft_sum_gap,15914,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,314,False,20,-1,20,False
task_init,soft_sum_gap,15915,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,315,False,23,-1,23,False
task_init,soft_sum_gap,15916,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,316,False,19,-1,19,False
task_init,soft_sum_gap,15918,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,318,False,21,-1,21,False
task_init,soft_sum_gap,15939,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,339,False,22,-1,22,False
task_init,soft_sum_gap,16405,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,5,False,18,20,18,False
task_init,soft_sum_gap,16529,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,129,False,-1,17,17,True
task_init,soft_sum_gap,18106,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,106,False,12,-1,12,False
task_init,soft_sum_gap,18273,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,273,False,13,-1,13,False
task_init,soft_sum_gap,19093,libero_object,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,293,False,13,-1,13,False
task_init,soft_sum_gap,19875,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,275,False,22,-1,22,False
task_init,soft_sum_gap,21312,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,112,True,21,19,19,False
task_init,soft_sum_gap,21508,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,308,False,20,-1,20,False
task_init,soft_sum_gap,22155,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,155,False,18,-1,18,False
task_init,soft_sum_gap,22351,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,351,False,17,-1,17,False
task_init,soft_sum_gap,24685,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,285,False,18,-1,18,False
task_init,soft_sum_gap,27715,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,115,False,11,-1,11,False
task_init,soft_sum_gap,27774,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,174,False,17,16,16,False
task_init,soft_sum_gap,27814,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,214,True,20,18,18,False
task_init,soft_sum_gap,29217,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,False,14,-1,14,False
task_init,two_of_three,1333,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,133,False,16,23,16,False
task_init,two_of_three,2078,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,78,False,13,-1,13,False
task_init,two_of_three,2188,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,188,False,18,-1,18,False
task_init,two_of_three,2189,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,189,False,17,-1,17,False
task_init,two_of_three,2389,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,389,False,13,-1,13,False
task_init,two_of_three,5217,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,False,11,-1,11,False
task_init,two_of_three,5314,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,114,False,10,-1,10,False
task_init,two_of_three,5315,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,115,False,9,-1,9,False
task_init,two_of_three,5316,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,116,False,11,-1,11,False
task_init,two_of_three,5318,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,118,False,12,-1,12,False
task_init,two_of_three,9352,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,152,False,23,-1,23,False
task_init,two_of_three,9353,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,153,False,20,20,20,False
task_init,two_of_three,9357,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,157,False,20,-1,20,False
task_init,two_of_three,9432,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,-1,21,21,True
task_init,two_of_three,9435,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,235,False,-1,20,20,True
task_init,two_of_three,9437,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,237,False,-1,21,21,True
task_init,two_of_three,10100,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,100,False,23,-1,23,False
task_init,two_of_three,10176,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,176,False,21,-1,21,False
task_init,two_of_three,10180,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,180,False,21,-1,21,False
task_init,two_of_three,10186,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,186,False,17,-1,17,False
task_init,two_of_three,10275,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,275,False,39,-1,39,False
task_init,two_of_three,10279,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,279,False,21,-1,21,False
task_init,two_of_three,10360,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,360,False,21,21,21,False
task_init,two_of_three,10361,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,361,False,21,22,21,False
task_init,two_of_three,10362,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,362,False,20,19,19,False
task_init,two_of_three,10363,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,363,False,21,19,19,False
task_init,two_of_three,10364,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,364,False,21,21,21,False
task_init,two_of_three,10365,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,365,False,20,21,20,False
task_init,two_of_three,10366,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,366,False,22,21,21,False
task_init,two_of_three,10367,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,367,False,21,21,21,False
task_init,two_of_three,10395,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,395,False,21,20,20,False
task_init,two_of_three,10804,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,4,False,35,-1,35,False
task_init,two_of_three,10828,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,28,False,31,-1,31,False
task_init,two_of_three,10856,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,56,False,32,-1,32,False
task_init,two_of_three,10858,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,58,False,36,-1,36,False
task_init,two_of_three,10863,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,63,False,32,-1,32,False
task_init,two_of_three,10873,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,73,False,39,-1,39,False
task_init,two_of_three,10883,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,83,False,31,-1,31,False
task_init,two_of_three,10926,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,126,False,32,-1,32,False
task_init,two_of_three,10974,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,174,False,34,-1,34,False
task_init,two_of_three,11061,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,261,False,38,-1,38,False
task_init,two_of_three,11169,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,369,False,37,-1,37,False
task_init,two_of_three,11179,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,379,False,31,-1,31,False
task_init,two_of_three,11183,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,383,False,31,-1,31,False
task_init,two_of_three,11192,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,392,False,31,-1,31,False
task_init,two_of_three,11609,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,False,14,17,14,False
task_init,two_of_three,11613,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,True,43,12,12,False
task_init,two_of_three,11614,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,True,14,12,12,False
task_init,two_of_three,11629,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,False,7,-1,7,False
task_init,two_of_three,11735,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,135,False,21,-1,21,False
task_init,two_of_three,11785,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,185,False,-1,19,19,True
task_init,two_of_three,11802,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,202,False,19,-1,19,False
task_init,two_of_three,11920,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,320,False,19,-1,19,False
task_init,two_of_three,12712,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,312,False,-1,28,28,True
task_init,two_of_three,12732,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,332,False,30,30,30,False
task_init,two_of_three,13382,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,182,False,28,-1,28,False
task_init,two_of_three,13468,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,268,False,19,-1,19,False
