role,task,suite,episode,episode_length,success,failure,alarm,first_alarm_query,first_alarm_phase,lead_to_endpoint_queries,alarm_cause,episode_max_confidence,clock_alarm,clock_first_alarm_query,matched_clock_alarm,matched_clock_query
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,124,8,True,False,False,,,,,0.1551528878822197,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,125,9,True,False,False,,,,,0.11227956641320169,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,126,8,True,False,False,,,,,0.11025723992881409,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,127,8,True,False,False,,,,,0.10127811033813294,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,128,8,True,False,False,,,,,0.12101601682575636,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,129,8,True,False,False,,,,,0.09302701828183146,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,130,8,True,False,False,,,,,0.07967966348487299,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,131,8,True,False,False,,,,,0.07070053389419184,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,132,8,True,False,False,,,,,0.09990292832874936,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,133,8,True,False,False,,,,,0.1842743892574017,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,134,8,True,False,False,,,,,0.14528393463840805,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,135,8,True,False,False,,,,,0.030901148681443114,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,136,8,True,False,False,,,,,0.19147387154182172,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,137,8,True,False,False,,,,,0.13387801326646176,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,138,8,True,False,False,,,,,0.13889338294774312,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,139,8,True,False,False,,,,,0.20409318880440053,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,140,8,True,False,False,,,,,0.14868144313217924,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,141,8,True,False,False,,,,,0.1551528878822197,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,142,8,True,False,False,,,,,0.23361915547646017,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,143,8,True,False,False,,,,,0.14649733052904057,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,144,9,True,False,False,,,,,0.21646982688885297,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,145,9,True,False,False,,,,,0.18928975893868305,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,146,9,True,False,False,,,,,0.16623523701666398,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,147,9,True,False,False,,,,,0.19309173272933178,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,148,9,True,False,False,,,,,0.18791457692929947,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,149,9,True,False,False,,,,,0.210888205791943,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,150,9,True,False,False,,,,,0.15329234751658305,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,151,9,True,False,False,,,,,0.11470635819446695,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,152,9,True,False,False,,,,,0.1891279728199321,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,153,9,True,False,False,,,,,0.14148196084775921,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,154,9,True,False,False,,,,,0.10993366769131208,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,155,8,True,False,False,,,,,0.08445235398802786,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,156,9,True,False,False,,,,,0.036563662837728494,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,157,9,True,False,False,,,,,0.13193657984144957,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,158,9,True,False,False,,,,,0.11551528878822193,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,159,9,True,False,False,,,,,0.07159035754732246,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,160,9,True,False,False,,,,,0.18168581135738548,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,161,9,True,False,False,,,,,0.1731920401229574,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,162,9,True,False,False,,,,,0.20409318880440053,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,163,8,True,False,False,,,,,0.12902442970393135,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,164,8,True,False,False,,,,,0.1682575635010516,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,165,9,True,False,False,,,,,0.21671250606697945,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,166,8,True,False,False,,,,,0.210564633554441,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,167,9,True,False,False,,,,,0.1617052256916357,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,168,8,True,False,False,,,,,0.2096748099013105,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,169,8,True,False,False,,,,,0.21638893382947744,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,170,8,True,False,False,,,,,0.24672383109529206,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,171,8,True,False,False,,,,,0.15450574340721568,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,172,8,True,False,False,,,,,0.19584209674809905,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,173,8,True,False,False,,,,,0.2522245591328264,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,174,8,True,False,False,,,,,0.16097718815725615,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,175,8,True,False,False,,,,,0.16469826888852934,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,176,9,True,False,False,,,,,0.15102734185406896,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,177,9,True,False,False,,,,,0.10912473709755699,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,178,8,True,False,False,,,,,0.0791134120692445,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,179,8,True,False,False,,,,,0.20360783044814756,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,180,9,True,False,False,,,,,0.09877042549749226,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,181,8,True,False,False,,,,,0.22868467885455424,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,182,8,True,False,False,,,,,0.1180229736288626,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,183,9,True,False,False,,,,,0.07862805371299142,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,184,8,True,False,False,,,,,0.0445720757159036,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,185,8,True,False,False,,,,,0.038100630965863136,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,186,9,True,False,False,,,,,0.04295421452839343,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,187,8,True,False,False,,,,,0.08647468047241547,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,188,8,True,False,False,,,,,0.04441028959715254,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,189,8,True,False,False,,,,,0.0842905678692768,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,190,8,True,False,False,,,,,0.03494580165021843,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,191,8,True,False,False,,,,,0.053146740009707205,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,192,8,True,False,False,,,,,0.10176346869438602,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,193,8,True,False,False,,,,,0.14269535673839184,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,194,8,True,False,False,,,,,0.10596990778191229,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,195,8,True,False,False,,,,,0.07159035754732246,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,196,8,True,False,False,,,,,0.2108073127325676,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,197,8,True,False,False,,,,,0.13436337162271472,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,198,12,True,False,False,,,,,0.13962142048212267,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,199,8,True,False,False,,,,,0.2088658793075554,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,200,8,True,False,False,,,,,0.22852289273580328,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,201,8,True,False,False,,,,,0.17723669309173273,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,202,8,True,False,False,,,,,0.21250606697945318,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,203,8,True,False,False,,,,,0.16963274551043517,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,204,8,True,False,False,,,,,0.19503316615434396,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,205,8,True,False,False,,,,,0.16000647144475,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,206,8,True,False,False,,,,,0.18289920724801811,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,207,8,True,False,False,,,,,0.20587283611066165,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,208,8,True,False,False,,,,,0.19988674971687426,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,209,8,True,False,False,,,,,0.1779647306261123,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,210,8,True,False,False,,,,,0.16348487299789682,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,211,8,True,False,False,,,,,0.1682575635010516,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,212,8,True,False,False,,,,,0.16130076039475816,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,213,8,True,False,False,,,,,0.18823814916680148,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,214,8,True,False,False,,,,,0.15442485034784015,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,215,8,True,False,False,,,,,0.14779161947904873,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,216,9,True,False,False,,,,,0.12174405436013591,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,217,9,True,False,False,,,,,0.18063420158550392,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,218,9,True,False,False,,,,,0.19640834816372754,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,219,8,True,False,False,,,,,0.15135091409157098,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,220,9,True,False,False,,,,,0.15895486167286843,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,221,9,True,False,False,,,,,0.16518362724478242,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,222,9,True,False,False,,,,,0.1931726257887073,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,223,9,True,False,False,,,,,0.11325028312570784,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,224,8,True,False,False,,,,,0.17634686943860212,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,225,8,True,False,False,,,,,0.15863128943536642,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,226,8,True,False,False,,,,,0.16817667044167606,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,227,8,True,False,False,,,,,0.20975570296068602,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,228,8,True,False,False,,,,,0.1445558971040285,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,229,8,True,False,False,,,,,0.2074098042387963,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,230,8,True,False,False,,,,,0.1245753114382786,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,231,8,True,False,False,,,,,0.17901634039799386,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,232,8,True,False,False,,,,,0.22051447985762818,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,233,8,True,False,False,,,,,0.20376961656689851,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,234,8,True,False,False,,,,,0.08089305937550562,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,235,8,True,False,False,,,,,0.3248665264520304,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,236,8,True,False,False,,,,,0.29679663484873,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,237,8,True,False,False,,,,,0.12222941271638899,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,238,8,True,False,False,,,,,0.1525643099822035,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,239,8,True,False,False,,,,,0.13840802459149004,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,240,8,True,False,False,,,,,0.26185083319851155,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,241,8,True,False,False,,,,,0.27560265329234757,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,242,8,True,False,False,,,,,0.24397346707652479,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,243,8,True,False,False,,,,,0.27560265329234757,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,244,8,True,False,False,,,,,0.2876557191392979,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,245,8,True,False,False,,,,,0.28870732891117945,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,246,9,True,False,False,,,,,0.2811033813298819,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,247,8,True,False,False,,,,,0.2591004691797444,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,248,8,True,False,False,,,,,0.23224397346707648,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,249,9,True,False,False,,,,,0.2729331823329558,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,250,9,True,False,False,,,,,0.2594240414172464,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,251,8,True,False,False,,,,,0.1613816534541337,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,252,8,True,False,False,,,,,0.2563501051609772,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,253,9,True,False,False,,,,,0.23094968451706843,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,254,9,True,False,False,,,,,0.24219381977026366,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,255,8,True,False,False,,,,,0.2568354635172302,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,256,9,True,False,False,,,,,0.2014237178450089,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,257,9,True,False,False,,,,,0.276007118589225,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,258,8,True,False,False,,,,,0.036644555897104025,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,259,8,True,False,False,,,,,0.07223750202232648,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,260,8,True,False,False,,,,,0.07959877042549746,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,261,9,True,False,False,,,,,0.12918621582268242,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,262,8,True,False,False,,,,,0.019899692606374364,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,263,8,True,False,False,,,,,0.06689856010354311,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,264,8,True,False,False,,,,,0.17707490697298167,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,265,8,True,False,False,,,,,0.25044491182656525,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,266,8,True,False,False,,,,,0.17691312085423072,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,267,8,True,False,False,,,,,0.22415466752952595,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,268,8,True,False,False,,,,,0.23135414981394598,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,269,8,True,False,False,,,,,0.22819932049830127,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,270,8,True,False,False,,,,,0.17869276816049184,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,271,8,True,False,False,,,,,0.17092703446044333,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,272,8,True,False,False,,,,,0.19236369519495222,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,273,8,True,False,False,,,,,0.14366607345089788,False,,False,29
heldout_test,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,libero_spatial,274,8,True,False,False,,,,,0.19074583400744216,False,,False,29
