suite,task_id,task_dir,task_name,prompt,episode_index,init_state_id,flow_noise_seed,success,action_steps,inference_calls,control_step_offset,path,mig_uuid,mig_profile,wall_s
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,6,6,1000,1,128,13,104,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.5
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,7,7,1000,1,126,13,117,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.4
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,8,8,1000,1,121,13,130,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.8
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,9,9,1000,1,120,12,143,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.0
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,10,10,1000,1,127,13,155,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.6
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,11,11,1000,1,128,13,168,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.6
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,12,12,1000,1,125,13,181,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.6
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,13,13,1000,1,124,13,194,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.4
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,14,14,1000,1,121,13,207,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.9
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,15,15,1000,0,280,28,220,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,28.8
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,16,16,1000,1,260,26,248,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,27.1
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,17,17,1000,1,131,14,274,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.8
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,18,18,1000,1,129,13,288,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.9
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,19,19,1000,1,128,13,301,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.7
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,20,20,1000,1,120,12,314,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.1
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,21,21,1000,1,122,13,326,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.4
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,22,22,1000,1,128,13,339,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.6
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,23,23,1000,1,119,12,352,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.0
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,24,24,1000,1,168,17,364,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,18.4
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,25,25,1000,1,117,12,381,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,13.5
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,26,26,1000,1,121,13,393,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,20.9
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,27,27,1000,1,170,17,406,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,18.8
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,28,28,1000,1,126,13,423,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.6
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,29,29,1000,1,161,17,436,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,18.2
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,30,30,1000,1,123,13,453,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.6
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,31,31,1000,0,280,28,466,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,28.4
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,32,32,1000,1,127,13,494,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.7
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,33,33,1000,1,146,15,507,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.4
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,34,34,1000,1,128,13,522,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.8
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,35,35,1000,1,131,14,535,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.6
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,36,36,1000,1,124,13,549,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.6
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,37,37,1000,1,122,13,562,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.7
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,38,38,1000,1,130,13,575,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.8
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,39,39,1000,1,118,12,588,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,13.6
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,40,40,1000,1,128,13,600,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.7
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,41,41,1000,1,122,13,613,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.7
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,42,42,1000,1,123,13,626,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.8
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,43,43,1000,1,118,12,639,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,13.9
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,44,44,1000,1,134,14,651,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.7
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,45,45,1000,1,125,13,665,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.8
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,46,46,1000,1,119,12,678,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,13.8
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,47,47,1000,1,129,13,690,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.7
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,48,48,1000,1,152,16,703,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,17.7
object,3,t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick_up_the_bbq_sauce_and_place_it_in_the_basket,pick up the bbq sauce and place it in the basket,49,49,1000,1,122,13,719,corpus/libero30-right-v1/libero_object/t03__pick_up_the_bbq_sauce_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.7
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,0,0,1000,1,145,15,0,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,18.9
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,1,1,1000,1,141,15,15,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.4
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,2,2,1000,1,139,14,30,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.4
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,3,3,1000,1,139,14,44,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.4
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,4,4,1000,1,139,14,58,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.6
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,5,5,1000,1,138,14,72,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.3
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,6,6,1000,1,136,14,86,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.5
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,7,7,1000,1,188,19,100,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,19.7
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,8,8,1000,1,137,14,119,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.4
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,9,9,1000,1,150,15,133,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.3
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,10,10,1000,1,146,15,148,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.5
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,11,11,1000,1,136,14,163,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.6
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,12,12,1000,1,138,14,177,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.5
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,13,13,1000,1,137,14,191,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.6
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,14,14,1000,1,138,14,205,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.6
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,15,15,1000,1,143,15,219,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.4
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,16,16,1000,1,137,14,234,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.5
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,17,17,1000,1,149,15,248,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.3
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,18,18,1000,1,150,15,263,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.6
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,19,19,1000,1,142,15,278,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.3
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,20,20,1000,1,155,16,293,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,17.4
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,21,21,1000,1,193,20,309,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,21.0
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,22,22,1000,1,137,14,329,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.2
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,23,23,1000,1,131,14,343,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.2
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,24,24,1000,1,147,15,357,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.5
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,25,25,1000,1,131,14,372,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.2
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,26,26,1000,1,127,13,386,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.4
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,27,27,1000,1,137,14,399,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.6
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,28,28,1000,1,138,14,413,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.4
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,29,29,1000,1,136,14,427,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.9
object,4,t04__pick_up_the_ketchup_and_place_it_in_the_basket,pick_up_the_ketchup_and_place_it_in_the_basket,pick up the ketchup and place it in the basket,30,30,1000,1,141,15,441,corpus/libero30-right-v1/libero_object/t04__pick_up_the_ketchup_and_place_it_in_the_basket,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.3
